time,open,high,low,close,BITBAY:ETHUSDT: Open,BITBAY:ETHUSDT: High,BITBAY:ETHUSDT: Low,BITBAY:ETHUSDT: Close,MA,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1625315700,32777.21,34800,32777.21,33107.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.357972,2.5928829500000865,64.5924601416499
1625316000,33107.55,33245.5,33087.67,33244.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.650772,2.6870964500000865,69.0564210204389
1625316300,33244.16,33265.77,33200.01,33204.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.952035,2.779726500000087,66.43765119560739
1625316600,33227,33352.9,33200,33316.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.972209,2.9241348000000866,69.89331448567296
1625316900,33316.12,33331.37,33219.19,33235.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.842327,2.9891923500000863,64.67612519383877
1625317200,33230.07,33345.87,33229.61,33248.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.884746,3.1218636500000865,65.13534026025964
1625317500,33232.18,33240.81,33138.77,33164.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.827325,3.206299550000087,59.84114707303602
1625317800,33138.22,33236.74,33138.22,33202.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.710437,3.2116923000000868,61.39116566584038
1625318100,33186.39,33261.08,33108,33261.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.608985,3.1587707500000866,63.671336602410356
1625318400,33232.74,33318.2,33229.03,33282.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.791381,3.1799842500000866,64.50793449668737
1625318700,33285.05,33352.9,33258.03,33338.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.717356,3.1630864500000864,66.65661259566177
1625319000,33352.9,33364.77,33201.07,33227.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.888412,3.1063994500000867,59.02115869128528
